Country Name,Adjusted savings: education expenditure (% of GNI),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Fertility rate, total (births per woman)",Land area (sq. km),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Population density (people per sq. km of land area),Population growth (annual %),"Population, total","Preprimary education, duration (years)","Primary education, duration (years)",Rural population,Rural population (% of total population),Rural population growth (annual %),Scientific and technical journal articles,"Secondary education, duration (years)",Surface area (sq. km),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)",Urban population,Urban population (% of total population),Urban population growth (annual %)
Cambodia,1.6780165589456066,47.7132,25.738666666666663,6.652666666666668,2.9466666666666668,176520.0,68.118,63.69833333333333,65.98933333333333,4975283808.666667,0.1324308374289911,93.3395879171614,4.881620275876333,1.6463609695332935,4403540342.333333,0.07151949277454905,43.163434736812434,54.203669828730824,2.56137594168217,79.85808973487427,1.5060341476163968,14096550.0,6.0,6.0,11286356.666666666,80.06833333333333,1.1396189337417166,57.63999999999999,6.0,181040.0,71.75592919999998,62.9738352,2810193.3333333335,19.93166666666667,2.9854419936274765
Cameroon,2.796666666666667,127.44859999999998,39.78033333333333,11.887,5.165666666666667,472710.0,55.78966666666667,53.459,54.627,2726925485.6666665,0.19795486309974497,66.3033824585607,11.465338998735833,15.473743739767668,4319564729.666667,0.5474398035229077,54.1107951489675,17.75746482379677,29.543206510589467,41.87474067962739,2.7502943046483597,19794608.666666668,2.0,6.0,9706204.666666666,49.04566666666667,1.5255094145133068,354.6266666666667,7.0,475440.0,50.294571600000005,45.5390344,10088404.0,50.95433333333333,3.943517337544527
Canada,4.653333333333333,12.8038,11.233333333333334,7.1000000000000005,1.6585666666666665,9093510.0,83.26666666666667,78.8,80.97886178861786,386786666666.6667,0.030512591521246763,90.82666525920497,3.7271592622004905,9.1428221492738,396379000000.0,0.921708772727567,73.54721561438633,12.6579673273041,25.5310756128861,3.6979084350633933,1.1121764301211468,33626967.333333336,3.0,6.0,6470159.666666667,19.242333333333335,0.1793674139964507,54989.420000000006,6.0,9984670.0,91.29171980000001,86.4687694,27156807.666666668,80.75766666666668,1.3357308557730434
Caribbean small states,4.079770939267013,62.7465016095654,17.75392830948073,7.193620110271209,2.1770039874700133,404850.0,74.8159572740142,70.391247731956,72.56064444207813,18860800000.666668,1.5222100288158764,71.52747385354334,2.70670652333706,25.413042017822132,23484864296.0,2.1953191782197563,66.33973656718096,5.636796458909937,22.197918869726266,17.1072710057223,0.6774099066717693,6925878.666666667,2.5,6.5,3433112.0,49.569351446715224,0.6695282879683617,505.95026090230834,5.0,434990.0,80.5858325274062,70.78183676044056,3492766.6666666665,50.430648553284776,0.6851582905852828
Central African Republic,1.2166666666666666,141.72299999999998,39.333333333333336,16.809333333333335,5.252666666666666,622980.0,48.163000000000004,45.285333333333334,46.73066666666667,95343803.0,0.059967946089840934,81.7623589397753,12.127763698493032,14.17506276134335,202287352.33333334,0.5835192070136567,59.14840208013694,12.551601054588133,21.541935786828265,6.9546154504692455,1.46607112612976,4332586.333333333,3.0,6.0,2655742.6666666665,61.29866666666667,1.1592317783840713,11.846666666666666,7.0,622980.0,36.880395,30.886533599999996,1676843.6666666667,38.70133333333334,1.9537151671570834
Central Europe and the Baltics,4.398297745139777,22.04812027113567,10.6906025451287,11.411980787453635,1.4740083178486934,1103806.7338053368,78.95500676527858,71.11541468167026,74.9334274611223,596214853198.3334,0.18352726316125934,82.28822954696864,1.2493362002781634,15.153822640198898,661575994859.3334,0.3133679556509454,77.34905088122906,6.18239655401885,19.077056452304898,94.89104012177188,-0.30370301270266936,104741268.33333333,4.0,4.0,39823894.666666664,38.02111585098364,-0.4643908344574233,67711.93333333333,8.0,1134940.3336588566,87.2246881720131,71.2900556085765,64917373.666666664,61.9788841490164,-0.20480169474211585
Chile,4.152837121673017,54.559200000000004,14.701666666666666,5.589333333333333,1.8903333333333334,743532.03125,81.45366666666666,75.50633333333333,78.55566666666667,63693516207.333336,0.8299220609140855,53.99998257438447,21.8083222554351,45.17009536470147,54932326830.666664,4.350404659106704,46.89672987240727,16.556019115003867,48.75286546848603,22.710063978834132,1.0565491445499402,16885660.0,2.0,6.0,2192253.6666666665,12.983333333333333,0.6108212654899464,3941.653333333333,6.0,756096.015625,89.32261799999999,80.7903312,14693406.333333334,87.01666666666667,1.1232277574305565
China,1.79,7.324800000000001,12.056666666666667,7.083333333333333,1.6233333333333333,9388211.041666666,76.20966666666666,72.24566666666666,74.121,1403120000000.0,0.13912324558377245,76.2426073519446,6.523910995514257,17.0943584069574,1176573333333.3333,8.600135324749443,65.57228048364003,9.162065554262044,16.665518637348466,141.79556260645734,0.49757600706691196,1331206666.6666667,3.0,6.0,693744286.3333334,52.11833333333333,-2.0465582991935567,282645.76,6.0,9562911.041666666,85.7927666,79.8707728,637462380.3333334,47.88166666666667,3.3424752169364695
Colombia,3.7888376360353635,78.6136,17.18433333333333,5.218666666666667,2.0353333333333334,1109500.0,78.212,72.15433333333333,75.193,36328715042.333336,1.051369597475663,67.00268156065253,3.2849237021132596,5.775868086187997,37749448159.666664,3.2228728883535833,55.868364025311934,13.827195070826802,16.758042028869436,40.326792549196334,1.1130983216195132,44742576.333333336,3.0,5.0,10027822.666666666,22.415000000000003,-0.5797334077913621,2753.0166666666664,6.0,1141750.0,85.1295058,75.0266912,34714753.666666664,77.585,1.6075731024361932
Comoros,2.3338805060520396,77.4886,35.45466666666667,8.429,4.812333333333333,1861.0000610351601,63.112,59.891,61.477,10449190.0,0.041522539856101,76.4125306933635,4.292619663122537,15.617833636882809,148635007.0,0.16821928735313518,62.07896744658643,10.595671181719664,26.638931574960896,361.84362058829464,2.4082964329211136,673391.0,3.0,6.0,485330.3333333333,72.07333333333332,2.3592284876000567,1.2166666666666666,7.0,1861.0000610351601,63.512534200000005,56.39018719999999,188060.66666666666,27.926666666666666,2.53497331891938
"Congo, Dem. Rep.",1.4721651333333299,130.1996,45.089,11.935999999999998,6.5840000000000005,2267050.0,57.76266666666667,54.90099999999999,56.334,4744845866.0,7.545753294020816,20.3069319897379,44.57788915770197,44.7406580848214,7370873160.0,9.154344379316328,23.8616675869477,24.107072191208065,31.743134433829,27.557637017269133,3.31400071776004,62474541.0,3.0,6.0,37794085.0,60.50666666666666,2.4674344824112535,45.419999999999995,6.0,2344860.0,56.2280632,50.526676599999995,24680456.0,39.49333333333333,4.62485677489446
"Congo, Rep.",2.52,119.68400000000001,37.44866666666667,8.991999999999999,4.782333333333334,341500.0,60.32566666666667,58.18033333333333,59.29333333333333,7842422385.0,0.29218291895645637,50.044620724693296,28.1189186767454,32.18988757908756,4119853468.0,3.3837936261068986,47.27688763002444,5.531508598030727,8.499901770182662,12.1333411420205,3.2550940301835163,4143536.0,3.0,6.0,1540970.0,37.199333333333335,2.04099098622988,46.870000000000005,7.0,342000.0,56.030656,51.9109478,2602566.0,62.800666666666665,3.981191753037803
Costa Rica,5.87262573700595,62.0488,15.879,4.455666666666667,1.9036666666666668,51060.0,81.07333333333332,76.24666666666667,78.62866666666667,9247424572.666666,0.38174062072963966,67.87329574377954,8.637225599157793,9.543103819752663,13444381448.333334,3.3540253862394365,67.0861074939676,8.071664650829609,9.55844701672882,88.53142055098577,1.2823512925270566,4520414.333333333,6.0,6.0,1330047.0,29.432999999999996,-2.6741424747985167,253.9433333333333,5.0,51100.0,88.92204120000001,81.55692739999999,3190367.3333333335,70.56700000000001,2.9800019574732133
Cote d'Ivoire,4.278620930619066,128.9376,37.671666666666674,12.993666666666668,5.153666666666667,318000.0,53.827666666666666,50.994,52.31966666666667,10145491424.666666,1.6908950271008487,59.395377944005595,2.9394248206598834,9.029524176952197,7591943752.666667,4.642117461672126,37.697818053548495,14.687406013848232,26.219995446895965,63.100278825995794,2.2873276660674535,20065888.666666668,3.0,6.0,10651616.666666666,53.089666666666666,1.4999185813755833,158.6833333333333,7.0,322460.0,45.380412799999995,40.419902799999996,9414272.0,46.910333333333334,3.1860139807807264
Croatia,4.15,13.2156,9.933333333333334,11.800000000000002,1.5599999999999998,55960.0,79.6,72.93333333333334,76.18536585365854,12130706140.333334,0.4385586593349024,68.27908153286224,1.324124268330169,31.282359807802866,23986913431.0,0.03560703970885414,69.40552719232913,7.75842087826013,30.558865767962004,76.902031212771,-0.1145760817890733,4303437.666666667,4.0,4.0,1937114.3333333333,45.013000000000005,-0.4871091628636603,3792.273333333333,8.0,56590.0,89.7863554,76.95281039999999,2366323.3333333335,54.986999999999995,0.1914192767784533
Cuba,13.43,50.0234,11.149666666666667,7.603000000000001,1.6243333333333332,106440.0,80.25866666666667,76.27866666666667,78.248,1288996145.3333333,0.30207409766439963,39.56736302661903,3.72818968757776,14.272905714397401,6890144490.333333,0.43609070538609895,52.80667273417131,24.26054389098663,28.3695110610921,105.50392083176764,-0.07501019539722908,11229837.333333334,6.0,6.0,2638453.3333333335,23.495,-0.4672396442537363,1292.01,6.0,109886.66666666667,87.266213,81.49051659999999,8591384.0,76.505,0.04575561586876398
Cyprus,6.20806387636609,5.9254,11.573333333333332,6.7636666666666665,1.4426666666666668,9240.0,81.43133333333333,77.08466666666668,79.24866666666667,1432207945.6666667,17.256983815139865,62.986149894878366,2.764798005363017,19.7568662899818,9028153470.666666,0.8150980532489753,84.31983230644556,6.746610524728223,14.865069640305466,118.76832611832634,1.49815954854788,1097419.3333333333,3.0,6.0,354536.0,32.305,1.9437926874587,619.5266666666666,6.0,9250.0,92.68779119999999,86.6111106,742883.3333333334,67.695,1.2861942278295964
Czech Republic,3.83,10.970999999999998,11.333333333333334,10.2,1.51,77246.66666666667,80.26666666666667,74.2,77.15934959349596,131142333333.33333,0.12047496065178237,89.42816116024314,1.0205205038538685,10.451363879105067,124694666666.66667,0.5436569838318502,82.999681536183,7.082651132118297,16.456661479985133,135.07790759967534,0.563501242863838,10434316.333333334,3.0,5.0,2783444.0,26.675666666666668,0.8237534310251403,11420.220000000001,8.0,78870.0,89.82151519999998,78.4017394,7650872.333333333,73.32433333333333,0.4689886667643243
Denmark,7.653333333333333,5.2958,11.533333333333333,9.866666666666667,1.8666666666666665,42430.0,80.89999999999999,76.63333333333334,78.71463414634147,102517318477.0,0.46181983211774896,89.45616853364986,3.0226753837499767,10.082011634232439,91835696353.33333,0.015606021931570941,86.00107806662065,8.235189370790982,13.983315911447798,130.131188624401,0.5222746022826459,5521466.333333333,4.0,6.0,737345.6666666666,13.354666666666667,-0.7213943355489972,9763.720000000001,6.0,43090.0,89.6619568,83.74435820000001,4784120.666666667,86.64533333333334,0.7156203805839249
Djibouti,7.80288270781746,23.872,25.771666666666665,9.309333333333333,3.399666666666666,23180.0,61.09866666666667,58.14366666666666,59.58233333333334,223611703.0,0.011958499877213024,29.044817896511002,0.8162786352762778,56.1291523875845,716160736.6666666,0.317939282911262,67.79440912753347,4.4090065329227235,27.37738621485963,35.7258987633017,1.4078403120542367,828126.3333333334,2.0,5.0,190901.33333333334,23.052666666666664,1.19688805650083,5.9366666666666665,7.0,23200.0,60.4715752,54.6184608,637225.0,76.94733333333333,1.4711154450780632
Dominican Republic,1.8652316768860935,101.8132,21.643333333333334,6.023333333333333,2.529,48310.0,75.01333333333334,68.85533333333335,71.80366666666667,6327798760.666667,7.567401985626084,71.26380307597516,2.247138801403336,2.8747354397262037,15485683524.0,4.479175288731013,65.01929380354923,4.303846292488753,5.83290096992958,198.23316773614866,1.2479491026862766,9576644.333333334,3.0,6.0,2629575.3333333335,27.468333333333334,-3.184688404453043,16.55333333333333,6.0,48670.0,79.1531666,68.45793780000001,6947069.0,72.53166666666665,2.9793119768649565
Early-demographic dividend,4.0419462555553,49.88439129622626,23.247390168398,7.075436008255181,2.8243259503245333,33108914.33283487,69.39430194082847,66.04076458763099,67.660070165776,1719594711246.0,1.9717767951505436,66.59096559283354,10.468936020164517,19.70386241670113,1843462162422.0,2.8498798625246997,59.9998617550684,16.2123073255994,24.90462876984863,86.51095815285352,1.5483226309476101,2864284114.0,3.0,6.0,1672234764.0,58.386203342843466,0.8860683398275361,162547.47108395098,6.0,34107375.3297424,73.27810686033307,65.89714991619961,1192049350.0,41.613796657156506,2.49224208088028
East Asia & Pacific,2.809499981762707,19.465096715667,14.020368404934134,7.020325500034613,1.8194534305495467,24386781.174990367,76.22326126470817,71.45789594331319,73.74733919430372,4063844732947.0,0.4953581953344693,63.34902553994747,23.766086132516865,30.19759174768207,3756041852950.0,3.055854371274783,60.33907135611771,26.186009581231293,29.190944380488165,89.8856229242627,0.6906185964947246,2192021060.3333335,4.0,6.0,1075825933.3333333,49.08383995498044,-1.38653155067211,544960.1425966877,6.0,24824875.510927867,84.48772951292271,77.08397770382321,1116195127.0,50.91616004501956,2.7779477341084866
East Asia & Pacific (IDA & IBRD countries),2.1031664469000666,20.8930655194665,14.591511242718932,6.929452388549123,1.8684216525391966,15793561.041666666,75.15756609401093,70.68316573936274,72.8264314205714,2031664584029.0,0.240992642166865,72.8032446968153,11.8649590353033,15.090815634803468,1770112433064.3333,6.01419058501481,64.93475112738066,15.602173556799036,13.449453759795967,122.04670405408767,0.7242368216149088,1927552056.0,3.6666666666666665,6.0,1034217852.0,53.65981735036977,-1.3319025654569165,300227.3814433033,6.0,16150189.713541666,83.54481692472987,76.21776319639834,893334204.0,46.34018264963023,3.21515654462165
East Asia & Pacific (excluding high income),2.1031664469000666,20.6355016761289,14.586711378366132,6.9529302342493535,1.8693351745281863,15913691.041666666,75.12291969960663,70.62203338237987,72.78120958125247,2033464581045.3333,0.24077643121291567,72.74748660068732,11.898048271426068,15.1136886966737,1773966264404.0,6.000550608837453,64.81093709026327,15.6974900117352,13.491022289164134,122.66228264178567,0.7213210539714794,1952009654.0,3.8333333333333335,6.0,1043941762.6666666,53.48562504444768,-1.3183252684656233,300239.7055118214,6.0,16270449.713541666,83.48373796834113,76.0919487461375,908067891.3333334,46.51437495555236,3.17362517213779
Ecuador,3.6100000000000168,83.2504,21.721666666666668,5.059333333333334,2.6443333333333334,248360.0,77.86433333333333,72.056,74.89633333333333,16491104711.333334,0.8426286036230796,70.60405831870543,1.9618417001647401,6.387946330330827,17968690785.333332,1.27111284673292,51.62317701548724,9.97802078692707,12.755432795820164,59.48526332742793,1.6257440295442567,14773760.0,2.3333333333333335,6.0,5540590.0,37.505,1.10627436948928,175.22333333333336,6.0,256370.0,83.3259994,74.11119080000002,9233170.0,62.495,1.93879378925364
"Egypt, Arab Rep.",4.411125599999999,51.91480000000001,26.593333333333334,6.251,3.1573333333333333,995450.0,72.45066666666666,67.96233333333333,70.15966666666667,25215726924.333332,5.333583616613573,55.44038895453087,3.674346958853684,20.615256638969967,49844238740.0,1.6621096853142514,60.792845576234036,12.947854369725599,34.54230069741103,81.54841595928143,1.87597979437162,81177370.66666667,2.0,6.0,46239915.666666664,56.961333333333336,1.9105117029251,5900.503333333334,6.0,1001450.0,78.3542426,68.124866,34937455.0,43.038666666666664,1.8302954123636435
El Salvador,3.4,78.9036,19.926333333333332,6.823,2.311,20720.0,75.48733333333332,66.26666666666667,70.98133333333334,4335356644.666667,0.0349463245078313,58.57943552533723,0.360051705565208,0.9436132483559972,8519710659.0,1.4960547324731133,53.76171020260781,5.929619884974446,7.545949547102777,297.1899131274134,0.4234773577456763,6157775.0,5.666666666666667,6.0,2181750.6666666665,35.43333333333333,-2.065119914824263,18.39,6.0,21040.0,81.18118019999999,62.874704400000006,3976024.3333333335,64.56666666666666,1.8160157613858365
Equatorial Guinea,1.0,171.4638,38.120666666666665,11.523333333333332,5.286666666666666,28050.0,56.54533333333333,54.26933333333333,55.34033333333334,11064127689.666666,0.0,80.19211225401834,10.496689810067638,16.455060168508467,2135528284.6666667,0.0,57.561799591442025,18.312061620298802,28.284240856444665,32.1577896613191,4.612804459970214,902026.0,3.0,6.0,321152.3333333333,35.65233333333333,0.18376463577545935,3.0666666666666664,6.0,28050.0,52.5673932,47.4465274,580873.6666666666,64.34766666666667,7.153924461402343
Eswatini,7.696666666666665,87.1486,30.93466666666667,17.028666666666666,3.4196666666666666,17200.0,47.73566666666667,43.28366666666667,45.34866666666667,969448935.3333334,7.493506452308767e-15,47.69998803587617,0.9911466375800891,7.530831019850666,779367370.6666666,0.7330908631205358,41.248733440806234,17.459229945534343,29.29254789839514,61.4776937984496,0.7018089461580299,1057416.3333333333,3.0,7.0,822000.3333333334,77.73766666666666,0.4230847207685047,17.48,5.0,17360.0,30.2499978,18.8548286,235416.0,22.262333333333334,1.6812421339758667
Ethiopia,3.3066666666666666,83.165,36.43666666666667,8.902333333333333,5.262,1000000.0,62.249,59.024,60.61766666666667,1753511862.3333333,0.7468532047180174,64.26861243086114,11.370469057303717,24.078428172908364,8806065497.666666,14.0090365189497,41.80245107565727,23.899899017962667,42.8141522554398,85.26337066666667,2.760548262006907,85263370.66666667,3.0,6.0,70836407.33333333,83.08699999999999,2.2790463840770934,407.6033333333333,6.0,1104300.0,61.465289000000006,55.351797,14426963.333333334,16.913,5.160267178332797
